FIPS Code,Lat,Lng
05021,36.373149999999995,-90.40944166666667
05023,35.53778333333333,-92.07311666666665
05025,33.88843333333334,-92.17443333333334
05027,33.23504,-93.27741999999998
05029,35.1892,-92.6558
05031,35.83556,-90.59775
05033,35.53293333333333,-94.2185
05035,35.20574615384616,-90.28996153846153
05037,35.32505,-90.772875
05039,33.93593333333333,-92.60756666666667
05041,33.77046666666667,-91.38125000000001
05043,33.6272,-91.62358
05045,35.17847,-92.33042999999999
05047,35.409233333333326,-93.85394999999998
05049,36.4446,-91.7638
05051,34.515571428571434,-93.04591428571429
05053,34.31042,-92.55536000000001
05055,36.162459999999996,-90.52768
05057,33.72909,-93.65815
05059,34.34225,-92.86093333333334
05061,33.939175,-93.92190000000001
05063,35.718133333333334,-91.56873333333334
05065,36.10965,-91.9083125
05067,35.601381818181814,-91.19497272727273
05069,34.30961428571428,-92.00355714285716
05071,35.44441666666666,-93.47671666666668
05073,33.294375,-93.54085
05075,36.05663846153846,-91.11586923076923
05077,34.7481,-90.83358333333332
05079,34.00233333333333,-91.70069999999998
05081,33.71041666666667,-94.1807
05083,35.2656,-93.70448000000002
05085,34.7321909090909,-91.9187
05087,36.022933333333334,-93.78773333333334
05089,36.27682,-92.68047999999999
05091,33.35306666666667,-93.86513333333333
05093,35.719805882352944,-90.08622941176469
05095,34.75372,-91.25102000000001
05097,34.522875,-93.702125
05099,33.64948571428572,-93.31414285714287
05101,36.0568,-93.071
05103,33.59577142857143,-92.88471428571427
05105,35.02124285714286,-92.78380000000001
05107,34.498625,-90.7852
05109,34.156200000000005,-93.58923333333333
05111,35.5672125,-90.64677499999999
05113,34.40371666666667,-94.34190000000001
05115,35.32208333333333,-93.08033333333333
05117,34.791219999999996,-91.48227999999999
05119,34.74000588235293,-92.29405294117647
05121,36.31035,-90.91303333333333
05123,35.013200000000005,-90.7893125
05125,34.58734,-92.57204999999999
05127,34.902,-94.0953
05129,35.96418,-92.71775999999998
05131,35.20340909090908,-94.30622727272727
05133,33.991460000000004,-94.26114
05135,36.1738875,-91.5451625
05137,35.91275,-92.1671
05139,33.1826125,-92.5020125
05141,35.58914,-92.3968
05143,36.04542307692307,-94.19126923076922
05145,35.2462625,-91.70391875
05147,35.17265999999999,-91.23368
05149,35.08154285714286,-93.35324285714286
06001,37.70300999999999,-122.08729000000001
06003,38.74325,-119.87267499999999
06005,38.40030000000001,-120.77947058823531
06007,39.61861999999999,-121.56622333333334
06009,38.193656250000004,-120.56448749999998
06011,39.200522222222226,-122.15378888888888
06013,37.93388199999999,-122.0546
06015,41.78357142857143,-124.09962857142857
06017,38.75868461538461,-120.76857692307694
06019,36.67096363636364,-119.79412045454546
06021,39.64731999999999,-122.225
06023,40.65002432432433,-124.02965135135135
06025,33.02311176470589,-115.55813529411763
06027,36.62415789473684,-117.8340105263158
06029,35.30864310344828,-118.79699310344832
06031,36.23317272727273,-119.78093636363637
06033,38.97810714285714,-122.74930000000003
06035,40.451328571428576,-120.6609
06037,34.070048571428565,-118.18166214285715
06039,37.137669230769234,-119.9159153846154
06041,37.98413225806452,-122.60590000000002
06043,37.59882857142857,-119.97485000000002
06045,39.2781,-123.49134782608695
06047,37.26592083333335,-120.64060833333332
06049,41.541450000000005,-120.59110833333334
06051,37.924814285714284,-118.97914285714285
06053,36.51790714285714,-121.5595464285714
06055,38.432399999999994,-122.39817000000001
06057,39.2674,-120.87375384615383
06059,33.710359999999994,-117.83613249999996
06061,39.00920000000001,-120.81245714285714
06063,39.961178787878794,-120.7924878787879
06065,33.83071388888888,-116.86219027777783
06067,38.52371176470588,-121.35566176470587
06069,36.8355,-121.44985999999999
06071,34.32704901960784,-117.02521372549018
06073,32.93323888888889,-116.96361296296298
06075,37.7562,-122.443
06077,37.99201785714286,-121.2538
06079,35.34667142857143,-120.68293571428572
06081,37.51103870967743,-122.33306451612904
06083,34.665542307692306,-120.08263846153848
06085,37.2967043478261,-121.94548695652172
06087,37.00261999999999,-121.95818333333334
06089,40.721863636363636,-122.03994545454547
06091,39.57201818181819,-120.5362909090909
06093,41.60908499999999,-122.40152500000002
06095,38.28639090909091,-121.99349999999998
06097,38.42641428571429,-122.8255057142857
06099,37.59934666666666,-120.97836000000001
06101,38.998149999999995,-121.64546250000001
06103,40.11015,-122.14958125000001
06105,40.70874166666666,-123.134975
06107,36.18862280701754,-119.12914385964915
06109,37.989435294117655,-120.28961764705882
06111,34.277565217391306,-119.01799565217395
06113,38.65859999999999,-121.8371923076923
06115,39.208754545454546,-121.38219090909092
08001,39.85324375,-104.9126375
08003,37.565933333333334,-105.86476666666665
08005,39.63799090909092,-104.71857727272727
08007,37.14375,-107.22645
08009,37.366683333333334,-102.52998333333333
08011,38.0879,-103.08985
08013,40.046146666666665,-105.31606666666669
08014,39.9541,-105.0527
08015,38.62846666666667,-106.09373333333333
08017,38.791,-102.57374999999999
08019,39.732025,-105.5886875
08021,37.18882857142857,-105.98782857142858
08023,37.31955,-105.4844
08025,38.203375,-103.80605000000001
08027,38.1272,-105.4379
08029,38.80635,-107.81466666666667
08031,39.7621,-104.8759
08033,37.72795000000001,-108.46945
08035,39.43793333333333,-104.89980000000001
08037,39.59610909090909,-106.71898181818183
08039,39.292379999999994,-104.46466000000001
08041,38.925826315789465,-104.70924736842103
08043,38.39753,-105.34208000000001
08045,39.49288333333333,-107.48886666666665
08047,39.840599999999995,-105.50676666666668
08049,40.036212500000005,-105.97873750000001
08051,38.8003,-106.91324
08053,37.851866666666666,-107.16989999999998
08055,37.569599999999994,-104.8952
08057,40.7315,-106.2813
08059,39.70502272727273,-105.18280909090912
08061,38.463499999999996,-102.55214000000001
08063,39.3011,-102.66466666666668
08065,39.25365,-106.3023
08067,37.173225,-107.67605
08069,40.540150000000004,-105.1737
08071,37.196571428571424,-104.49144285714287
08073,39.241,-103.48275000000001
08075,40.7122625,-103.101875
08077,39.13978999999999,-108.47466
08079,37.8486,-106.9252
08081,40.42543333333334,-108.2174
08083,37.3771,-108.55138
08085,38.347699999999996,-108.2741
08087,40.29795384615385,-103.83660769230771
08089,38.048725,-103.6725375
08091,38.15954000000001,-107.73632
08093,39.0899,-105.8555
08095,40.62995,-102.392925
08097,39.217575,-106.97615
08099,38.093740000000004,-102.39846
08101,38.1765,-104.63129999999998
08103,40.06805,-108.33715000000001
08105,37.658500000000004,-106.46137999999999
08107,40.324,-106.97608
08109,38.026140000000005,-105.99886000000001
08111,37.811,-107.6648
08113,37.96986,-107.96194
08115,40.960300000000004,-102.39213333333333
08117,39.590199999999996,-106.06698888888889
08119,38.8553,-105.143125
08121,40.156800000000004,-103.09115
08123,40.34543846153846,-104.73165384615388
08125,39.90998571428572,-102.44272857142856
09001,41.138180000000006,-73.47202666666666
09003,41.83930909090909,-72.72714545454545
09005,41.78706153846154,-73.19076923076922
09007,41.4003090909091,-72.4569
09009,41.3622125,-72.94300625000001
09011,41.413912499999995,-72.03571875
09013,41.83855714285714,-72.31765714285714
09015,41.80717,-71.96986
10001,39.10180000000001,-75.54426923076923
10003,39.683519999999994,-75.617992
10005,38.64506538461538,-75.30589230769232
11001,38.9047,-77.0163
12001,29.686277777777775,-82.3853111111111
12003,30.278100000000002,-82.1428
12005,30.160446153846156,-85.66716923076925
12007,29.93695,-82.16402500000001
12009,28.221500000000006,-80.66857407407407
12011,26.14999999999999,-80.20463513513513
12013,30.5076,-85.08595
12015,26.934980000000003,-82.12574
12017,28.856966666666665,-82.45287333333333
12019,30.06032,-81.79672
12021,26.104194117647054,-81.6392
12023,30.130125,-82.6524
12027,27.20375,-81.8554
12029,29.544249999999998,-83.2033
12031,30.31382,-81.57568
12033,30.529916666666665,-87.26554166666666
12035,29.52244,-81.21218
12037,29.747600000000002,-84.85499999999999
12039,30.59221666666667,-84.61831666666667
12041,29.693775,-82.831425
12043,26.9834,-80.9926
12045,29.97075,-85.2502
12047,30.478233333333336,-82.93906666666666
12049,27.519000000000002,-81.83793333333334
12051,26.72367142857143,-81.22382857142858
12053,28.53629545454546,-82.45768636363636
12055,27.455166666666667,-81.4442
12057,27.964154545454544,-82.38514242424242
12059,30.847559999999998,-85.74672000000001
12061,27.70518,-80.43169333333334
12063,30.841836363636368,-85.2452909090909
12065,30.43995,-83.90401666666666
12067,30.1231,-83.23384999999999
12069,28.815314285714283,-81.70198928571429
12071,26.595189189189195,-81.8980972972973
12073,30.38325,-84.25605
12075,29.3447,-82.6734642857143
12077,30.308400000000002,-84.93719999999999
12079,30.449933333333334,-83.4495
12081,27.480279999999997,-82.60824000000001
12083,29.202166666666667,-82.17871666666666
12085,27.162854545454547,-80.24033636363636
12086,25.764121126760568,-80.29339718309859
12087,24.80533076923077,-81.05228461538461
12089,30.61044,-81.71603999999999
12091,30.508938461538467,-86.56332307692308
12093,27.235500000000002,-80.81133333333334
12095,28.519024999999996,-81.41371041666667
12097,28.18971666666667,-81.32396666666666
12099,26.68385517241379,-80.16046379310345
12101,28.291738235294115,-82.47869411764704
12103,27.884127027027027,-82.76078648648647
12105,27.97913076923077,-81.75522307692309
12107,29.556833333333334,-81.65724999999999
12109,29.911542857142855,-81.37519999999998
12111,27.399829999999998,-80.33845999999998
12113,30.648151515151515,-87.06274545454545
12115,27.228308000000006,-82.45655200000002
12117,28.699687500000003,-81.29099375
12119,28.746171428571426,-82.05168571428571
12121,30.12875,-82.9542
12123,29.89425,-83.4829
12125,29.998350000000002,-82.32695
12127,29.084429166666663,-81.151
12129,30.113274999999998,-84.36255
12131,30.64405,-86.2285
12133,30.648080000000004,-85.70504000000001
13001,31.771666666666665,-82.35086666666666
13003,31.3164,-82.9495
13005,31.54365,-82.4445
13007,31.3172,-84.3376
13009,33.06985,-83.2427
13011,34.341274999999996,-83.5654
13013,33.98225,-83.72846666666666
13015,34.20137142857143,-84.86888571428571
13017,31.7135,-83.2515
13019,31.267200000000003,-83.24934999999999
13021,32.8065,-83.6974
13023,32.3875,-83.3523
13025,31.1939,-82.05635
13027,30.896,-83.59953333333333
13029,32.023399999999995,-81.46549999999999
13031,32.43285,-81.814
13033,33.033899999999996,-82.03331666666668
13035,33.28896666666666,-83.96986666666668
13037,31.505475,-84.644825
13039,30.833525,-81.64354999999999
13043,32.393100000000004,-82.00935
13045,33.59637142857143,-85.07257142857144
13047,34.945975,-85.19517499999999
13049,30.849800000000002,-82.01429999999999
13051,32.02817058823529,-81.10803529411767
13053,32.347,-84.787
13055,34.478425,-85.3854
13057,34.2355,-84.47936
13059,33.9587,-83.3252
13061,31.5718,-84.96095
13063,33.545866666666676,-84.35075555555555
13065,30.947225,-82.708025
13067,33.908699999999996,-84.58395555555555
13069,31.5612,-82.848575
13071,31.198866666666664,-83.74341666666666
13073,33.503640000000004,-82.21441999999999
13075,31.152575,-83.43039999999999
13077,33.305375000000005,-84.6953875
13079,32.7214,-84.00319999999999
13081,31.892249999999997,-83.7498
13083,34.8741,-85.5096
13085,34.4362,-84.125
13087,30.877025,-84.556425
13089,33.79170952380953,-84.25403333333333
13091,32.205239999999996,-83.1772
13093,32.18743333333333,-83.83255000000001
13095,31.526600000000002,-84.1386
13097,33.759699999999995,-84.67750000000001
13099,31.23975,-84.9136
13103,32.332966666666664,-81.32026666666667
13105,34.159866666666666,-82.94696666666667
13107,32.55956,-82.30096
13109,32.154624999999996,-81.9126
13111,34.91752,-84.31902
13113,33.394960000000005,-84.50126
13115,34.2258,-85.1978
13117,34.2064,-84.1337
13119,34.396525,-83.146075
13121,33.77252857142857,-84.45886428571428
13123,34.717866666666666,-84.448
13125,33.20223333333334,-82.64136666666667
13127,31.184200000000004,-81.459375
13129,34.483140000000006,-84.86502
13131,30.828699999999998,-84.2946
13133,33.57486000000001,-83.09761999999999
13135,33.97985714285714,-84.07019285714286
13137,34.55445714285714,-83.51857142857143
13139,34.31186,-83.81336
13141,33.2767,-82.9704
13143,33.7369,-85.20124999999999
13145,32.77805,-84.79102499999999
13147,34.3587,-83.02868
13149,33.3518,-85.153
13151,33.406439999999996,-84.19302
13153,32.5781,-83.66275
13155,31.5987,-83.2499
13157,34.134875,-83.62745
13159,33.3481,-83.63705
13161,31.7931,-82.62006666666666
13163,33.08259999999999,-82.42345714285715
13165,32.861000000000004,-81.94565
13167,32.7093,-82.61664999999999
13169,33.002,-83.5373
13171,33.073166666666665,-84.17386666666665
13173,31.041,-83.0748
13175,32.47578571428571,-83.01752857142857
13177,31.8169,-84.21195
13179,31.8095125,-81.5700375
13181,33.7931,-82.4776
13183,31.7096,-81.7457
13185,30.848550000000003,-83.26238333333333
13187,34.5309,-83.9804
13189,33.44075,-82.4422
13191,31.3568,-81.4315
13193,32.35555,-84.05425000000001
13195,34.075716666666665,-83.19763333333333
13197,32.3188,-84.5177
13199,33.03374285714286,-84.67802857142858
13201,31.137900000000002,-84.70835
13205,31.250825,-84.13522499999999
13207,32.948949999999996,-84.01605
13209,32.17083333333334,-82.52978333333333
13211,33.627900000000004,-83.49105
13213,34.804500000000004,-84.77455
13215,32.51,-84.8771
13217,33.56816,-83.80868
13219,33.863275,-83.46997499999999
13221,33.8547,-83.16427499999999
13223,33.925333333333334,-84.85726666666666
13225,32.5997,-83.818
13227,34.45923333333334,-84.43813333333334
13229,31.363200000000003,-82.16533333333334
13231,33.08853333333334,-84.39771666666667
13233,34.02616666666667,-85.11636666666668
13235,32.2964,-83.4814
13237,33.2937,-83.32825
13241,34.92036,-83.3869
13243,31.733366666666665,-84.7667
13245,33.318733333333334,-82.12423333333334
13247,33.68455,-84.01665
13249,32.238,-84.3089
13251,32.680719999999994,-81.63428
13253,31.027,-84.84625
13255,33.237424999999995,-84.2487
13257,34.522999999999996,-83.2402
13259,32.0686,-84.7303
13261,32.042519999999996,-84.18299999999999
13263,32.661775000000006,-84.52755
13265,33.5573,-82.84575000000001
13267,32.1068,-82.04913333333333
13269,32.558949999999996,-84.166
13271,31.97514,-82.88794
13273,31.804225000000002,-84.416875
13275,30.93041666666667,-83.91953333333333
13277,31.429719999999996,-83.559
13279,32.19663333333333,-82.35106666666667
13281,34.94215,-83.8001
13283,32.3782,-82.5944
13285,33.0295,-85.02879999999999
13287,31.729233333333337,-83.5919
13289,32.625933333333336,-83.2722
13291,34.8761,-83.9548
13293,32.88934285714286,-84.28307142857143
13295,34.89648333333333,-85.30986666666666
13297,33.76434285714286,-83.76974285714286
13299,31.233,-82.35556666666668
13301,33.44063333333333,-82.67236666666666
13303,32.92937142857143,-82.79184285714287
13305,31.58323333333333,-81.97783333333334
13309,32.163700000000006,-82.72534999999999
13311,34.658675,-83.72732500000001
13313,34.86855,-84.9836
13315,31.99132,-83.48191999999999
13317,33.7977,-82.79593333333334
13319,32.85514,-83.21812
13321,31.59615,-83.82025
15001,19.6470488372093,-155.39623023255814
15003,21.43956603773585,-157.9737886792453
15007,22.032760869565216,-159.4773043478261
15009,20.876543333333338,-156.56434333333337
16001,43.642114285714285,-116.34738571428569
16003,44.8518,-116.3616
16005,42.758044444444444,-112.28677777777779
16007,42.28628333333334,-111.36373333333331
16009,47.25673999999999,-116.79722000000001
16011,43.24095,-112.42504000000001
16013,43.53256,-114.24125999999998
16015,43.963812499999996,-115.95995
16017,48.2179,-116.58971000000001
16019,43.49157142857143,-111.77895714285717
16021,48.708749999999995,-116.25685
16023,43.65763333333333,-113.30333333333333
16025,43.3489,-114.8006
16027,43.647524999999995,-116.7300625
16029,42.65163333333333,-111.73376666666667
16031,42.4033,-113.65082
16033,44.2748,-112.20949999999999
16035,46.5353,-116.04419999999999
16037,44.22285,-114.294275
16039,43.043866666666666,-115.62333333333333
16041,42.11783333333333,-111.94366666666667
16043,44.0521125,-111.52366250000001
16045,43.8685,-116.489
16047,42.863074999999995,-114.81532499999999
16049,45.921475,-116.10895000000001
16051,43.74408571428571,-112.07152857142856
16053,42.6396,-114.28716666666666
16055,47.689068750000004,-116.84723125000002
16057,46.76339,-116.76333
16059,44.9272,-113.62705
16061,46.25338000000001,-116.38176000000001
16063,42.96723333333333,-114.27576666666668
16065,43.8493,-111.7715
16067,42.64136,-113.66153999999999
16069,46.4028,-116.73830000000001
16071,42.1903,-112.25
16073,43.339524999999995,-116.5969
16075,44.022933333333334,-116.88876666666665
16077,42.746833333333335,-112.77420000000001
16079,47.511857142857146,-116.05830000000002
16081,43.71529999999999,-111.12420000000002
16083,42.5202625,-114.51506249999998
16085,44.68258,-115.96001999999999
16087,44.42946666666666,-116.7967
17001,40.01846428571429,-91.18027142857144
17003,37.20793333333333,-89.36331666666668
17005,38.9036,-89.4714625
17007,42.330885714285714,-88.82712857142857
17009,39.97535,-90.7336
17011,41.40452727272727,-89.45487272727271
17013,39.134139999999995,-90.63902
17015,42.055771428571425,-89.92352857142855
17017,39.95358,-90.23164
17019,40.11597037037037,-88.18464444444444
17021,39.55457857142857,-89.3112
17023,39.34194000000001,-87.84456
17025,38.7267,-88.49281666666667
17027,38.58795333333333,-89.47294000000001
17029,39.52871666666667,-88.19948333333333
17031,41.80477786885246,-87.80302295081967
17033,39.041962500000004,-87.7391125
17035,39.262625,-88.273775
17037,41.888466666666666,-88.73868333333333
17039,40.1803,-88.90178571428571
17041,39.77066666666666,-88.26471111111113
17043,41.864079999999994,-88.04488666666666
17045,39.689074999999995,-87.79555
17047,38.39486,-88.00896
17049,39.08075999999999,-88.58365999999998
17051,38.99257142857143,-88.98177142857142
17053,40.649966666666664,-88.24402222222221
17055,37.97785625,-88.964525
17057,40.4996,-90.19674
17059,37.780542857142855,-88.22847142857142
17061,39.3446875,-90.38005
17063,41.25840833333333,-88.3454
17065,38.11155,-88.560325
17067,40.406426666666675,-91.16586666666666
17069,37.4482,-88.27373333333333
17071,40.794374999999995,-90.93700000000001
17073,41.33425714285714,-90.1620642857143
17075,40.760895,-87.82737999999999
17077,37.80374166666667,-89.35019999999999
17079,39.04808571428572,-88.12234285714284
17081,38.26440000000001,-88.89747000000001
17083,39.060366666666674,-90.36176666666667
17085,42.422000000000004,-90.2383
17087,37.4544,-88.90068571428571
17089,41.941772,-88.40077600000001
17091,41.11336315789473,-87.89323684210524
17093,41.605155555555555,-88.46932222222222
17095,40.93954375,-90.2384625
17097,42.31437592592593,-88.00333518518516
17099,41.313148,-88.90990000000002
17101,38.71322,-87.69918
17103,41.763425,-89.24422500000001
17105,40.907133333333334,-88.48551999999998
17107,40.12445714285713,-89.38945714285714
17109,40.4908,-90.65815454545454
17111,42.309372413793106,-88.34482758620689
17113,40.50171818181818,-88.86120454545453
17115,39.85634615384616,-88.97875384615385
17117,39.20489629629629,-89.89104074074073
17119,38.825916666666664,-89.95779666666668
17121,38.62632307692308,-89.01499230769231
17123,41.0276,-89.28837500000002
17125,40.28772222222223,-89.9149
17127,37.163199999999996,-88.72686666666668
17129,40.01518333333333,-89.84583333333335
17131,41.181555555555555,-90.72495555555554
17133,38.300216666666664,-90.18441666666666
17135,39.229600000000005,-89.45336842105263
17137,39.695299999999996,-90.26145
17139,39.614533333333334,-88.63706666666667
17141,42.03429333333333,-89.28230666666668
17143,40.73267647058824,-89.70671176470587
17145,38.04533333333333,-89.3718
17147,39.98624444444445,-88.6196
17149,39.63021666666666,-90.8392611111111
17151,37.43135,-88.53595
17153,37.20371428571429,-89.11791428571428
17155,41.221983333333334,-89.2323
17157,38.06844285714286,-89.8223
17159,38.67674,-88.0762
17161,41.49814999999999,-90.4603625
17163,38.508235483870976,-89.98426774193548
17165,37.77838333333333,-88.54593333333334
17167,39.77028076923078,-89.6398923076923
17169,40.15845,-90.58382499999999
17171,39.643142857142855,-90.47677142857142
17173,39.37149166666667,-88.80719999999998
17175,41.11105,-89.817025
17177,42.36388181818182,-89.6122909090909
17179,40.53742352941177,-89.48794117647058
17181,37.453383333333335,-89.24966666666666
17183,40.139647619047615,-87.71382380952383
17185,38.42025,-87.81465
17187,40.9173,-90.6714
17189,38.36410833333333,-89.34481666666666
17191,38.41991111111112,-88.43954444444444
17193,38.13179999999999,-88.21386666666666
17195,41.7488,-89.89191666666666
17197,41.47154827586207,-88.02766551724139
17199,37.76705294117647,-88.97491764705882
17201,42.34854166666666,-89.12813333333334
17203,40.771573333333336,-89.23174666666665
18001,40.707100000000004,-84.94537500000001
18003,41.11686666666666,-84.99526666666667
18005,39.22135714285714,-85.8433142857143
18007,40.553149999999995,-87.32735000000001
18009,40.471599999999995,-85.36236666666667
18011,40.01602857142858,-86.49362857142857
18013,39.2582,-86.1805
18015,40.57774,-86.56952
18017,40.709019999999995,-86.29666
18019,38.43243333333333,-85.73251111111111
18021,39.4441,-87.12465
18023,40.29358333333334,-86.53366666666666
18025,38.27496,-86.36874
18027,38.72520000000001,-87.05427142857143
18029,39.15263333333333,-84.91796666666667
18031,39.33155714285714,-85.44594285714285
18033,41.400450000000006,-85.04321250000001
18035,40.23302857142858,-85.40472857142858
18037,38.321400000000004,-86.88296666666666
18039,41.604319999999994,-85.87422000000001
18041,39.6581,-85.141
18043,38.3319,-85.926525
18045,40.121612500000005,-87.22166250000001
18047,39.397685714285714,-85.03567142857142
18049,41.015975,-86.224375
18051,38.3169,-87.51124999999999
18053,40.50854375,-85.6740875
18055,39.01428888888889,-87.0071111111111
18057,40.079674999999995,-86.07018749999999
18059,39.842,-85.78275714285714
18061,38.190690000000004,-86.09725000000002
18063,39.76057272727273,-86.52225454545454
18065,39.92517333333332,-85.40865333333335
18067,40.45303333333333,-86.12103333333334
18069,40.827,-85.4683
18071,38.878150000000005,-86.02938333333333
18073,40.99964,-87.14706
18075,40.42896666666666,-85.0534
18077,38.785157142857145,-85.44607142857146
18079,39.02025,-85.64915
18081,39.483000000000004,-86.0947375
18083,38.75869999999999,-87.35510000000001
18085,41.23588461538462,-85.85162307692306
18087,41.646150000000006,-85.4919
18089,41.46878636363636,-87.39031818181817
18091,41.59311333333334,-86.77023333333334
18093,38.84448,-86.53814
18095,40.134026666666664,-85.72211333333333
18097,39.80585,-86.14013125000001
18099,41.334300000000006,-86.2617
18101,38.75584,-86.8604
18103,40.736787500000005,-86.05595
18105,39.154700000000005,-86.57254
18107,40.037708333333335,-86.93236666666667
18109,39.48135,-86.398
18111,40.94074285714286,-87.36905714285714
18113,41.434999999999995,-85.424175
18115,38.9531,-84.8545
18117,38.583099999999995,-86.53845
18119,39.31845,-86.71955
18121,39.76421666666667,-87.2749
18123,37.95506666666667,-86.76549999999999
18125,38.39665,-87.212125
18127,41.541181249999994,-87.1035
18129,38.111749999999994,-87.82458333333334
18131,41.04996,-86.68422000000001
18133,39.719924999999996,-86.829
18135,40.1553,-85.03607777777778
18137,39.16171428571429,-85.24204285714286
18139,39.61601666666666,-85.49825
18141,41.64673636363636,-86.27702727272728
18143,38.713449999999995,-85.7971
18145,39.5618,-85.752475
18147,38.02863333333333,-87.02528888888888
18149,41.28875,-86.65671666666667
18151,41.652233333333335,-84.99340000000001
18153,39.11458571428572,-87.3874
18155,38.808274999999995,-84.955075
18157,40.41238333333333,-86.84718333333335
18159,40.32792499999999,-86.079225
18161,39.60215,-84.8725
18163,38.0353,-87.54180000000001
18165,39.781800000000004,-87.45743333333334
18167,39.50861666666667,-87.38974166666668
18169,40.840314285714285,-85.80724285714284
18171,40.301925,-87.3647
18173,38.07921666666667,-87.32425
18175,38.572100000000006,-86.16551249999999
18177,39.854971428571424,-85.03705714285714
18179,40.787200000000006,-85.19423333333333
18181,40.756899999999995,-86.80506
18183,41.18118,-85.50012
19001,41.26152499999999,-94.52655
19003,41.00075,-94.767975
19005,43.2698,-91.33475
