,Patients,Hospitalized,ICU,Death
18035,951.0,42.0,0.0,0.0
18037,691.0,5.0,0.0,0.0
18039,2647.0,58.0,0.0,0.0
18041,201.0,1.0,0.0,0.0
18043,691.0,71.0,0.0,12.0
18045,0.0,0.0,0.0,0.0
18047,194.0,17.0,0.0,12.0
18049,0.0,0.0,0.0,0.0
18051,179.0,2.0,0.0,0.0
18053,660.0,49.0,0.0,0.0
18055,399.0,5.0,0.0,0.0
18057,2919.0,118.0,2.0,66.0
18059,771.0,36.0,0.0,0.0
18061,380.0,25.0,0.0,0.0
18063,1833.0,87.0,1.0,43.0
18065,381.0,1.0,0.0,0.0
18067,695.0,20.0,1.0,0.0
18069,136.0,1.0,0.0,0.0
18071,521.0,12.0,0.0,0.0
18073,202.0,2.0,0.0,0.0
18075,89.0,4.0,0.0,0.0
18077,126.0,0.0,0.0,0.0
18079,182.0,14.0,1.0,0.0
18081,1450.0,31.0,0.0,59.0
18083,235.0,13.0,0.0,0.0
18085,497.0,8.0,0.0,0.0
18087,371.0,16.0,0.0,0.0
18089,4240.0,371.0,1.0,12.0
18091,298.0,17.0,0.0,0.0
18093,428.0,15.0,0.0,22.0
18095,840.0,35.0,0.0,40.0
18097,10390.0,529.0,4.0,387.0
18099,267.0,3.0,0.0,0.0
18101,0.0,0.0,0.0,0.0
18103,229.0,10.0,0.0,0.0
18105,827.0,11.0,0.0,12.0
18107,279.0,12.0,0.0,0.0
18109,303.0,20.0,0.0,0.0
18111,0.0,0.0,0.0,0.0
18113,597.0,7.0,0.0,0.0
18115,0.0,0.0,0.0,0.0
18117,0.0,0.0,0.0,0.0
18119,0.0,0.0,0.0,0.0
18121,0.0,0.0,0.0,0.0
18123,0.0,0.0,0.0,0.0
18125,0.0,0.0,0.0,0.0
18127,1094.0,41.0,0.0,16.0
18129,0.0,0.0,0.0,0.0
18131,0.0,0.0,0.0,0.0
18133,189.0,2.0,0.0,0.0
18135,75.0,1.0,0.0,0.0
18137,180.0,5.0,0.0,0.0
18139,0.0,0.0,0.0,0.0
18141,1380.0,69.0,0.0,0.0
18143,210.0,5.0,0.0,0.0
18145,468.0,27.0,0.0,0.0
18147,85.0,0.0,0.0,0.0
18149,87.0,1.0,0.0,0.0
18151,138.0,8.0,0.0,0.0
18153,121.0,0.0,0.0,0.0
18155,0.0,0.0,0.0,0.0
18157,1095.0,31.0,0.0,0.0
18159,0.0,0.0,0.0,0.0
18161,0.0,0.0,0.0,0.0
18163,719.0,26.0,0.0,0.0
18165,0.0,0.0,0.0,0.0
18167,690.0,33.0,0.0,0.0
18169,131.0,1.0,0.0,0.0
18171,0.0,0.0,0.0,0.0
18173,249.0,11.0,0.0,0.0
18175,119.0,2.0,0.0,0.0
18177,368.0,2.0,0.0,0.0
18179,129.0,1.0,0.0,0.0
18181,225.0,5.0,0.0,0.0
18183,139.0,1.0,0.0,0.0
19001,0.0,0.0,0.0,0.0
19003,0.0,0.0,0.0,0.0
19005,0.0,0.0,0.0,0.0
19007,0.0,0.0,0.0,0.0
19009,0.0,0.0,0.0,0.0
19011,955.0,29.0,8.0,0.0
19013,8365.0,273.0,67.0,28.0
19015,1105.0,27.0,4.0,0.0
19017,1251.0,11.0,2.0,0.0
19019,790.0,15.0,2.0,0.0
19021,0.0,0.0,0.0,0.0
19023,0.0,0.0,0.0,0.0
19025,0.0,0.0,0.0,0.0
19027,1355.0,38.0,5.0,0.0
19029,0.0,0.0,0.0,0.0
19031,0.0,0.0,0.0,0.0
19033,2569.0,34.0,5.0,0.0
19035,0.0,0.0,0.0,0.0
19037,0.0,0.0,0.0,0.0
19039,0.0,0.0,0.0,0.0
19041,0.0,0.0,0.0,0.0
19043,0.0,0.0,0.0,0.0
19045,2401.0,54.0,11.0,0.0
19047,0.0,0.0,0.0,0.0
19049,5303.0,82.0,28.0,25.0
19051,0.0,0.0,0.0,0.0
19053,0.0,0.0,0.0,0.0
19055,0.0,0.0,0.0,0.0
19057,1812.0,71.0,15.0,0.0
19059,0.0,0.0,0.0,0.0
19061,7104.0,121.0,33.0,0.0
19063,0.0,0.0,0.0,0.0
19065,0.0,0.0,0.0,0.0
19067,0.0,0.0,0.0,0.0
19069,0.0,0.0,0.0,0.0
19071,0.0,0.0,0.0,0.0
19073,0.0,0.0,0.0,0.0
19075,0.0,0.0,0.0,0.0
19077,0.0,0.0,0.0,0.0
19079,0.0,0.0,0.0,0.0
19081,0.0,0.0,0.0,0.0
19083,0.0,0.0,0.0,0.0
19085,0.0,0.0,0.0,0.0
19087,0.0,0.0,0.0,0.0
19089,0.0,0.0,0.0,0.0
19091,0.0,0.0,0.0,0.0
19093,0.0,0.0,0.0,0.0
19095,0.0,0.0,0.0,0.0
19097,0.0,0.0,0.0,0.0
19099,1760.0,39.0,22.0,0.0
19101,0.0,0.0,0.0,0.0
19103,8121.0,125.0,35.0,0.0
19105,933.0,26.0,8.0,0.0
19107,0.0,0.0,0.0,0.0
19109,0.0,0.0,0.0,0.0
19111,1434.0,31.0,10.0,0.0
19113,8785.0,405.0,101.0,58.0
19115,0.0,0.0,0.0,0.0
19117,0.0,0.0,0.0,0.0
19119,0.0,0.0,0.0,0.0
19121,0.0,0.0,0.0,0.0
19123,942.0,42.0,4.0,0.0
19125,1548.0,49.0,18.0,0.0
19127,2811.0,77.0,29.0,0.0
19129,0.0,0.0,0.0,0.0
19131,0.0,0.0,0.0,0.0
19133,0.0,0.0,0.0,0.0
19135,0.0,0.0,0.0,0.0
19137,0.0,0.0,0.0,0.0
19139,2043.0,122.0,35.0,29.0
19141,0.0,0.0,0.0,0.0
19143,0.0,0.0,0.0,0.0
19145,0.0,0.0,0.0,0.0
19147,0.0,0.0,0.0,0.0
19149,2047.0,45.0,16.0,0.0
19151,0.0,0.0,0.0,0.0
19153,28573.0,456.0,143.0,144.0
19155,4731.0,187.0,45.0,11.0
19157,0.0,0.0,0.0,0.0
19159,0.0,0.0,0.0,0.0
19161,0.0,0.0,0.0,0.0
19163,7579.0,236.0,41.0,0.0
19165,0.0,0.0,0.0,0.0
19167,2784.0,63.0,14.0,0.0
19169,6059.0,53.0,12.0,0.0
19171,0.0,0.0,0.0,0.0
19173,0.0,0.0,0.0,0.0
19175,0.0,0.0,0.0,0.0
19177,0.0,0.0,0.0,0.0
19179,2145.0,131.0,40.0,30.0
19181,2376.0,44.0,8.0,0.0
19183,999.0,63.0,8.0,0.0
19185,0.0,0.0,0.0,0.0
19187,2827.0,48.0,13.0,0.0
19189,0.0,0.0,0.0,0.0
19191,0.0,0.0,0.0,0.0
19193,8912.0,509.0,146.0,0.0
19195,0.0,0.0,0.0,0.0
19197,0.0,0.0,0.0,0.0
20001,0.0,0.0,0.0,0.0
20003,0.0,0.0,0.0,0.0
20005,0.0,0.0,0.0,0.0
20007,0.0,0.0,0.0,0.0
20009,494.0,39.0,9.0,0.0
20011,0.0,0.0,0.0,0.0
20013,0.0,0.0,0.0,0.0
20015,916.0,43.0,14.0,0.0
20017,0.0,0.0,0.0,0.0
20019,0.0,0.0,0.0,0.0
20021,0.0,0.0,0.0,0.0
20023,0.0,0.0,0.0,0.0
20025,0.0,0.0,0.0,0.0
20027,0.0,0.0,0.0,0.0
20029,0.0,0.0,0.0,0.0
20031,0.0,0.0,0.0,0.0
20033,0.0,0.0,0.0,0.0
20035,403.0,33.0,3.0,0.0
20037,1150.0,70.0,27.0,0.0
20039,0.0,0.0,0.0,0.0
20041,0.0,0.0,0.0,0.0
20043,0.0,0.0,0.0,0.0
20045,2318.0,101.0,18.0,0.0
20047,0.0,0.0,0.0,0.0
20049,0.0,0.0,0.0,0.0
20051,1077.0,46.0,5.0,11.0
20053,0.0,0.0,0.0,0.0
20055,2073.0,91.0,15.0,0.0
20057,3011.0,169.0,37.0,0.0
20059,397.0,18.0,0.0,0.0
20061,398.0,10.0,1.0,0.0
20063,0.0,0.0,0.0,0.0
20065,0.0,0.0,0.0,0.0
20067,0.0,0.0,0.0,0.0
20069,0.0,0.0,0.0,0.0
20071,0.0,0.0,0.0,0.0
20073,0.0,0.0,0.0,0.0
20075,0.0,0.0,0.0,0.0
20077,0.0,0.0,0.0,0.0
20079,397.0,24.0,9.0,0.0
20081,0.0,0.0,0.0,0.0
20083,0.0,0.0,0.0,0.0
20085,0.0,0.0,0.0,0.0
20087,0.0,0.0,0.0,0.0
20089,0.0,0.0,0.0,0.0
20091,11953.0,734.0,133.0,107.0
20093,0.0,0.0,0.0,0.0
20095,0.0,0.0,0.0,0.0
20097,0.0,0.0,0.0,0.0
20099,0.0,0.0,0.0,0.0
20101,0.0,0.0,0.0,0.0
20103,2192.0,99.0,40.0,0.0
20105,0.0,0.0,0.0,0.0
20107,0.0,0.0,0.0,0.0
20109,0.0,0.0,0.0,0.0
20111,1071.0,108.0,20.0,0.0
20113,256.0,29.0,16.0,0.0
20115,0.0,0.0,0.0,0.0
20117,0.0,0.0,0.0,0.0
20119,0.0,0.0,0.0,0.0
20121,418.0,43.0,5.0,0.0
20123,0.0,0.0,0.0,0.0
20125,465.0,23.0,4.0,0.0
20127,0.0,0.0,0.0,0.0
20129,0.0,0.0,0.0,0.0
20131,0.0,0.0,0.0,0.0
20133,0.0,0.0,0.0,0.0
20135,0.0,0.0,0.0,0.0
20137,0.0,0.0,0.0,0.0
20139,0.0,0.0,0.0,0.0
20141,0.0,0.0,0.0,0.0
20143,0.0,0.0,0.0,0.0
20145,0.0,0.0,0.0,0.0
20147,0.0,0.0,0.0,0.0
20149,281.0,21.0,1.0,0.0
20151,0.0,0.0,0.0,0.0
20153,0.0,0.0,0.0,0.0
20155,1173.0,58.0,24.0,0.0
20157,0.0,0.0,0.0,0.0
20159,0.0,0.0,0.0,0.0
20161,1541.0,66.0,9.0,0.0
20163,0.0,0.0,0.0,0.0
20165,0.0,0.0,0.0,0.0
20167,0.0,0.0,0.0,0.0
20169,808.0,60.0,30.0,0.0
20171,0.0,0.0,0.0,0.0
20173,9365.0,752.0,139.0,11.0
20175,1612.0,163.0,41.0,0.0
20177,2908.0,249.0,61.0,33.0
20179,0.0,0.0,0.0,0.0
20181,0.0,0.0,0.0,0.0
20183,0.0,0.0,0.0,0.0
20185,0.0,0.0,0.0,0.0
20187,0.0,0.0,0.0,0.0
20189,0.0,0.0,0.0,0.0
20191,218.0,24.0,7.0,0.0
20193,0.0,0.0,0.0,0.0
20195,0.0,0.0,0.0,0.0
20197,0.0,0.0,0.0,0.0
20199,0.0,0.0,0.0,0.0
20201,0.0,0.0,0.0,0.0
20203,0.0,0.0,0.0,0.0
20205,0.0,0.0,0.0,0.0
20207,0.0,0.0,0.0,0.0
20209,7411.0,684.0,123.0,12.0
21001,0.0,0.0,0.0,0.0
21003,515.0,53.0,0.0,0.0
21005,185.0,5.0,0.0,0.0
21007,0.0,0.0,0.0,0.0
21009,536.0,22.0,0.0,0.0
21011,0.0,0.0,0.0,0.0
21013,494.0,37.0,0.0,0.0
21015,0.0,0.0,0.0,0.0
21017,0.0,0.0,0.0,0.0
21019,477.0,29.0,0.0,0.0
21021,193.0,11.0,0.0,0.0
21023,0.0,0.0,0.0,0.0
21025,0.0,0.0,0.0,0.0
21027,0.0,0.0,0.0,0.0
21029,954.0,60.0,0.0,0.0
21031,0.0,0.0,0.0,0.0
21033,0.0,0.0,0.0,0.0
21035,624.0,24.0,0.0,0.0
21037,0.0,0.0,0.0,0.0
21039,0.0,0.0,0.0,0.0
21041,0.0,0.0,0.0,0.0
21043,188.0,12.0,0.0,0.0
21045,0.0,0.0,0.0,0.0
21047,0.0,0.0,0.0,0.0
21049,268.0,15.0,0.0,0.0
21051,0.0,0.0,0.0,0.0
21053,0.0,0.0,0.0,0.0
21055,0.0,0.0,0.0,0.0
21057,0.0,0.0,0.0,0.0
21059,1258.0,53.0,0.0,0.0
21061,0.0,0.0,0.0,0.0
21063,0.0,0.0,0.0,0.0
21065,0.0,0.0,0.0,0.0
21067,5472.0,261.0,0.0,0.0
21069,0.0,0.0,0.0,0.0
21071,196.0,9.0,0.0,0.0
21073,698.0,38.0,0.0,0.0
21075,0.0,0.0,0.0,0.0
21077,0.0,0.0,0.0,0.0
21079,0.0,0.0,0.0,0.0
21081,0.0,0.0,0.0,0.0
21083,772.0,115.0,0.0,0.0
21085,399.0,30.0,0.0,0.0
21087,0.0,0.0,0.0,0.0
21089,0.0,0.0,0.0,0.0
21091,0.0,0.0,0.0,0.0
21093,1349.0,83.0,0.0,0.0
21095,410.0,20.0,0.0,0.0
21097,0.0,0.0,0.0,0.0
21099,0.0,0.0,0.0,0.0
21101,644.0,29.0,0.0,0.0
21103,0.0,0.0,0.0,0.0
21105,0.0,0.0,0.0,0.0
21107,707.0,91.0,1.0,11.0
21109,0.0,0.0,0.0,0.0
21111,2664.0,442.0,1.0,47.0
21113,604.0,32.0,0.0,0.0
21115,0.0,0.0,0.0,0.0
21117,0.0,0.0,0.0,0.0
21119,0.0,0.0,0.0,0.0
21121,541.0,19.0,1.0,0.0
21123,0.0,0.0,0.0,0.0
21125,953.0,78.0,0.0,0.0
21127,0.0,0.0,0.0,0.0
21129,0.0,0.0,0.0,0.0
21131,0.0,0.0,0.0,0.0
21133,187.0,7.0,0.0,0.0
21135,0.0,0.0,0.0,0.0
21137,127.0,8.0,0.0,0.0
21139,0.0,0.0,0.0,0.0
21141,0.0,0.0,0.0,0.0
21143,0.0,0.0,0.0,0.0
21145,582.0,55.0,0.0,0.0
21147,0.0,0.0,0.0,0.0
21149,0.0,0.0,0.0,0.0
21151,1728.0,50.0,0.0,0.0
21153,0.0,0.0,0.0,0.0
21155,0.0,0.0,0.0,0.0
21157,324.0,24.0,0.0,0.0
21159,0.0,0.0,0.0,0.0
21161,0.0,0.0,0.0,0.0
21163,274.0,22.0,0.0,0.0
21165,0.0,0.0,0.0,0.0
21167,150.0,12.0,0.0,0.0
21169,0.0,0.0,0.0,0.0
21171,0.0,0.0,0.0,0.0
21173,286.0,15.0,0.0,0.0
21175,0.0,0.0,0.0,0.0
21177,531.0,18.0,0.0,0.0
21179,518.0,35.0,0.0,0.0
21181,0.0,0.0,0.0,0.0
21183,415.0,14.0,0.0,0.0
21185,1049.0,52.0,0.0,0.0
21187,0.0,0.0,0.0,0.0
21189,0.0,0.0,0.0,0.0
21191,0.0,0.0,0.0,0.0
21193,316.0,32.0,0.0,0.0
21195,453.0,28.0,0.0,0.0
21197,0.0,0.0,0.0,0.0
21199,837.0,32.0,0.0,0.0
21201,0.0,0.0,0.0,0.0
21203,0.0,0.0,0.0,0.0
21205,239.0,7.0,0.0,0.0
21207,0.0,0.0,0.0,0.0
21209,701.0,19.0,0.0,0.0
21211,495.0,45.0,0.0,0.0
21213,0.0,0.0,0.0,0.0
21215,0.0,0.0,0.0,0.0
21217,295.0,16.0,0.0,0.0
21219,0.0,0.0,0.0,0.0
21221,0.0,0.0,0.0,0.0
21223,0.0,0.0,0.0,0.0
21225,0.0,0.0,0.0,0.0
21227,1233.0,113.0,1.0,0.0
21229,0.0,0.0,0.0,0.0
21231,157.0,6.0,0.0,0.0
21233,0.0,0.0,0.0,0.0
21235,453.0,31.0,0.0,0.0
21237,0.0,0.0,0.0,0.0
21239,296.0,18.0,0.0,0.0
22001,0.0,0.0,0.0,0.0
22003,0.0,0.0,0.0,0.0
22005,0.0,0.0,0.0,0.0
22007,0.0,0.0,0.0,0.0
22009,0.0,0.0,0.0,0.0
22011,0.0,0.0,0.0,0.0
22013,0.0,0.0,0.0,0.0
22015,0.0,0.0,0.0,0.0
22017,1813.0,166.0,53.0,0.0
22019,0.0,0.0,0.0,0.0
22021,0.0,0.0,0.0,0.0
22023,0.0,0.0,0.0,0.0
22025,0.0,0.0,0.0,0.0
22027,0.0,0.0,0.0,0.0
22029,0.0,0.0,0.0,0.0
22031,0.0,0.0,0.0,0.0
22033,1438.0,84.0,26.0,0.0
22035,0.0,0.0,0.0,0.0
22037,0.0,0.0,0.0,0.0
22039,0.0,0.0,0.0,0.0
22041,0.0,0.0,0.0,0.0
22043,0.0,0.0,0.0,0.0
22045,0.0,0.0,0.0,0.0
22047,0.0,0.0,0.0,0.0
22049,0.0,0.0,0.0,0.0
22051,1547.0,216.0,68.0,29.0
22053,0.0,0.0,0.0,0.0
22055,0.0,0.0,0.0,0.0
22057,0.0,0.0,0.0,0.0
22059,0.0,0.0,0.0,0.0
22061,0.0,0.0,0.0,0.0
22063,0.0,0.0,0.0,0.0
22065,0.0,0.0,0.0,0.0
22067,0.0,0.0,0.0,0.0
22069,0.0,0.0,0.0,0.0
22071,1932.0,450.0,186.0,66.0
22073,0.0,0.0,0.0,0.0
22075,0.0,0.0,0.0,0.0
22077,0.0,0.0,0.0,0.0
22079,0.0,0.0,0.0,0.0
22081,0.0,0.0,0.0,0.0
22083,0.0,0.0,0.0,0.0
22085,0.0,0.0,0.0,0.0
22087,0.0,0.0,0.0,0.0
22089,0.0,0.0,0.0,0.0
22091,0.0,0.0,0.0,0.0
22093,0.0,0.0,0.0,0.0
22095,0.0,0.0,0.0,0.0
22097,0.0,0.0,0.0,0.0
22099,0.0,0.0,0.0,0.0
22101,0.0,0.0,0.0,0.0
22103,0.0,0.0,0.0,0.0
22105,0.0,0.0,0.0,0.0
22107,0.0,0.0,0.0,0.0
22109,0.0,0.0,0.0,0.0
22111,0.0,0.0,0.0,0.0
22113,0.0,0.0,0.0,0.0
22115,0.0,0.0,0.0,0.0
22117,0.0,0.0,0.0,0.0
22119,0.0,0.0,0.0,0.0
22121,0.0,0.0,0.0,0.0
22123,0.0,0.0,0.0,0.0
22125,0.0,0.0,0.0,0.0
22127,0.0,0.0,0.0,0.0
23001,755.0,55.0,0.0,0.0
23003,13.0,0.0,0.0,0.0
23005,2326.0,202.0,0.0,15.0
23007,22.0,0.0,0.0,0.0
23009,32.0,1.0,0.0,0.0
23011,208.0,27.0,0.0,0.0
23013,0.0,0.0,0.0,0.0
23015,0.0,0.0,0.0,0.0
23017,127.0,4.0,0.0,0.0
23019,234.0,20.0,0.0,0.0
23021,0.0,0.0,0.0,0.0
23023,25.0,6.0,0.0,0.0
23025,73.0,3.0,0.0,0.0
23027,0.0,0.0,0.0,0.0
23029,0.0,0.0,0.0,0.0
23031,1201.0,101.0,0.0,0.0
24001,457.0,0.0,0.0,0.0
24003,4874.0,0.0,0.0,0.0
24005,14971.0,0.0,0.0,0.0
24009,980.0,0.0,0.0,0.0
24011,460.0,0.0,0.0,0.0
24013,1811.0,0.0,0.0,0.0
24015,1010.0,0.0,0.0,0.0
24017,1027.0,0.0,0.0,0.0
24019,0.0,0.0,0.0,0.0
24021,3914.0,0.0,0.0,0.0
24023,0.0,0.0,0.0,0.0
24025,2658.0,0.0,0.0,0.0
24027,3150.0,0.0,0.0,0.0
24029,0.0,0.0,0.0,0.0
24031,20134.0,0.0,0.0,0.0
24033,21552.0,0.0,0.0,0.0
24035,676.0,0.0,0.0,0.0
24037,1095.0,0.0,0.0,0.0
24039,254.0,0.0,0.0,0.0
24041,0.0,0.0,0.0,0.0
24043,1810.0,0.0,0.0,0.0
24045,1132.0,0.0,0.0,0.0
24047,989.0,0.0,0.0,0.0
24510,12756.0,0.0,0.0,0.0
25001,2107.0,224.0,30.0,169.0
25003,780.0,98.0,27.0,29.0
25005,11130.0,1051.0,105.0,733.0
25007,0.0,0.0,0.0,0.0
25009,21301.0,1645.0,205.0,1333.0
25011,459.0,71.0,21.0,56.0
25013,8781.0,971.0,132.0,768.0
25015,1450.0,127.0,25.0,114.0
25017,30927.0,2887.0,388.0,2348.0
25019,0.0,0.0,0.0,0.0
25021,12341.0,1264.0,143.0,1031.0
25023,10563.0,929.0,82.0,769.0
25025,26058.0,2600.0,522.0,1154.0
25027,15670.0,1097.0,158.0,1193.0
26001,0.0,0.0,0.0,0.0
26003,0.0,0.0,0.0,0.0
26005,783.0,53.0,0.0,0.0
26007,119.0,8.0,0.0,0.0
26009,52.0,2.0,0.0,0.0
26011,0.0,0.0,0.0,0.0
26013,0.0,0.0,0.0,0.0
26015,317.0,21.0,0.0,0.0
26017,997.0,143.0,0.0,0.0
26019,0.0,0.0,0.0,0.0
26021,1925.0,231.0,0.0,24.0
26023,1381.0,73.0,0.0,0.0
26025,1501.0,145.0,0.0,0.0
26027,632.0,40.0,0.0,0.0
26029,93.0,2.0,0.0,0.0
26031,78.0,11.0,0.0,0.0
26033,62.0,3.0,0.0,0.0
26035,85.0,12.0,0.0,0.0
26037,665.0,36.0,0.0,0.0
26039,0.0,0.0,0.0,0.0
26041,545.0,23.0,0.0,12.0
26043,193.0,2.0,0.0,0.0
26045,687.0,60.0,0.0,0.0
26047,157.0,8.0,0.0,0.0
26049,4442.0,886.0,0.0,176.0
26051,81.0,5.0,0.0,0.0
26053,0.0,0.0,0.0,0.0
26055,513.0,29.0,0.0,0.0
26057,282.0,24.0,0.0,0.0
26059,336.0,27.0,0.0,0.0
26061,589.0,23.0,0.0,0.0
26063,210.0,30.0,0.0,0.0
26065,3112.0,164.0,0.0,0.0
26067,544.0,28.0,0.0,0.0
26069,189.0,12.0,0.0,0.0
26071,0.0,0.0,0.0,0.0
26073,735.0,27.0,0.0,0.0
26075,2203.0,141.0,0.0,12.0
26077,2913.0,200.0,0.0,29.0
26079,0.0,0.0,0.0,0.0
26081,9968.0,532.0,0.0,29.0
26083,0.0,0.0,0.0,0.0
26085,0.0,0.0,0.0,0.0
26087,852.0,98.0,0.0,0.0
26089,0.0,0.0,0.0,0.0
26091,1440.0,62.0,0.0,0.0
26093,1472.0,118.0,0.0,0.0
26095,0.0,0.0,0.0,0.0
26097,0.0,0.0,0.0,0.0
26099,3608.0,1432.0,0.0,507.0
26101,0.0,0.0,0.0,0.0
26103,401.0,19.0,0.0,0.0
26105,119.0,4.0,0.0,0.0
26107,224.0,11.0,0.0,0.0
26109,369.0,20.0,0.0,0.0
26111,625.0,45.0,0.0,0.0
26113,0.0,0.0,0.0,0.0
26115,1504.0,146.0,0.0,0.0
26117,338.0,33.0,0.0,0.0
26119,0.0,0.0,0.0,0.0
26121,1289.0,40.0,0.0,0.0
26123,397.0,33.0,0.0,0.0
26125,3522.0,1715.0,0.0,921.0
26127,527.0,35.0,0.0,0.0
26129,43.0,5.0,0.0,0.0
26131,0.0,0.0,0.0,0.0
26133,76.0,6.0,0.0,0.0
26135,0.0,0.0,0.0,0.0
26137,184.0,15.0,0.0,0.0
26139,3598.0,158.0,0.0,27.0
26141,0.0,0.0,0.0,0.0
26143,74.0,8.0,0.0,0.0
26145,2834.0,326.0,0.0,61.0
26147,1044.0,172.0,0.0,11.0
26149,760.0,35.0,0.0,0.0
26151,126.0,14.0,0.0,0.0
26153,0.0,0.0,0.0,0.0
26155,522.0,50.0,0.0,0.0
26157,492.0,60.0,0.0,0.0
26159,784.0,46.0,0.0,0.0
26161,3859.0,460.0,0.0,52.0
26163,14667.0,2894.0,0.0,957.0
26165,119.0,5.0,0.0,0.0
27001,0.0,0.0,0.0,0.0
27003,6858.0,611.0,148.0,85.0
27005,331.0,25.0,10.0,0.0
27007,563.0,33.0,13.0,0.0
27009,634.0,30.0,6.0,0.0
27011,0.0,0.0,0.0,0.0
27013,1799.0,66.0,13.0,0.0
27015,218.0,6.0,1.0,0.0
27017,296.0,20.0,7.0,0.0
27019,1496.0,67.0,16.0,0.0
27021,192.0,13.0,7.0,0.0
27023,0.0,0.0,0.0,0.0
27025,585.0,21.0,5.0,0.0
27027,1606.0,88.0,47.0,0.0
27029,0.0,0.0,0.0,0.0
27031,0.0,0.0,0.0,0.0
27033,0.0,0.0,0.0,0.0
27035,655.0,38.0,24.0,0.0
27037,8123.0,604.0,173.0,63.0
27039,271.0,9.0,1.0,0.0
27041,431.0,14.0,3.0,0.0
27043,0.0,0.0,0.0,0.0
27045,142.0,9.0,1.0,0.0
27047,562.0,32.0,15.0,0.0
27049,411.0,23.0,6.0,0.0
27051,0.0,0.0,0.0,0.0
27053,29252.0,2982.0,767.0,838.0
27055,0.0,0.0,0.0,0.0
27057,151.0,8.0,3.0,0.0
27059,342.0,15.0,3.0,0.0
27061,458.0,41.0,15.0,0.0
27063,0.0,0.0,0.0,0.0
27065,0.0,0.0,0.0,0.0
27067,1136.0,66.0,13.0,0.0
27069,0.0,0.0,0.0,0.0
27071,0.0,0.0,0.0,0.0
27073,0.0,0.0,0.0,0.0
27075,0.0,0.0,0.0,0.0
27077,0.0,0.0,0.0,0.0
27079,487.0,33.0,10.0,0.0
27081,0.0,0.0,0.0,0.0
27083,748.0,23.0,6.0,0.0
27085,498.0,27.0,8.0,0.0
27087,0.0,0.0,0.0,0.0
27089,0.0,0.0,0.0,0.0
27091,0.0,0.0,0.0,0.0
27093,232.0,14.0,3.0,0.0
27095,201.0,18.0,9.0,0.0
27097,353.0,22.0,9.0,0.0
27099,1384.0,70.0,27.0,0.0
27101,0.0,0.0,0.0,0.0
27103,583.0,32.0,9.0,0.0
27105,2006.0,88.0,19.0,0.0
27107,0.0,0.0,0.0,0.0
27109,2653.0,172.0,46.0,0.0
27111,526.0,36.0,9.0,0.0
27113,0.0,0.0,0.0,0.0
27115,382.0,18.0,6.0,0.0
27117,0.0,0.0,0.0,0.0
27119,387.0,13.0,8.0,0.0
27121,0.0,0.0,0.0,0.0
27123,11800.0,1329.0,387.0,184.0
27125,0.0,0.0,0.0,0.0
27127,0.0,0.0,0.0,0.0
27129,0.0,0.0,0.0,0.0
27131,1405.0,58.0,12.0,0.0
27133,0.0,0.0,0.0,0.0
27135,0.0,0.0,0.0,0.0
27137,2015.0,132.0,35.0,47.0
27139,2828.0,183.0,44.0,0.0
27141,1275.0,87.0,29.0,0.0
27143,0.0,0.0,0.0,0.0
27145,4372.0,232.0,64.0,0.0
27147,571.0,26.0,3.0,0.0
27149,0.0,0.0,0.0,0.0
27151,0.0,0.0,0.0,0.0
27153,537.0,18.0,6.0,0.0
27155,0.0,0.0,0.0,0.0
27157,211.0,14.0,3.0,0.0
27159,0.0,0.0,0.0,0.0
27161,0.0,0.0,0.0,0.0
27163,4232.0,286.0,84.0,19.0
27165,0.0,0.0,0.0,0.0
27167,0.0,0.0,0.0,0.0
27169,983.0,15.0,7.0,0.0
27171,1868.0,119.0,20.0,0.0
27173,0.0,0.0,0.0,0.0
28001,0.0,0.0,0.0,0.0
28003,0.0,0.0,0.0,0.0
28005,0.0,0.0,0.0,0.0
28007,0.0,0.0,0.0,0.0
28009,0.0,0.0,0.0,0.0
28011,0.0,0.0,0.0,0.0
28013,0.0,0.0,0.0,0.0
28015,0.0,0.0,0.0,0.0
28017,0.0,0.0,0.0,0.0
28019,0.0,0.0,0.0,0.0
28021,0.0,0.0,0.0,0.0
28023,0.0,0.0,0.0,0.0
28025,0.0,0.0,0.0,0.0
28027,0.0,0.0,0.0,0.0
28029,0.0,0.0,0.0,0.0
28031,0.0,0.0,0.0,0.0
28033,1907.0,138.0,1.0,0.0
28035,1034.0,122.0,0.0,0.0
28037,0.0,0.0,0.0,0.0
28039,0.0,0.0,0.0,0.0
28041,0.0,0.0,0.0,0.0
28043,0.0,0.0,0.0,0.0
28045,0.0,0.0,0.0,0.0
28047,2907.0,109.0,1.0,0.0
28049,3591.0,428.0,1.0,13.0
28051,0.0,0.0,0.0,0.0
28053,0.0,0.0,0.0,0.0
28055,0.0,0.0,0.0,0.0
28057,0.0,0.0,0.0,0.0
28059,2360.0,116.0,0.0,0.0
28061,0.0,0.0,0.0,0.0
28063,0.0,0.0,0.0,0.0
28065,0.0,0.0,0.0,0.0
28067,1309.0,153.0,0.0,0.0
28069,0.0,0.0,0.0,0.0
28071,0.0,0.0,0.0,0.0
28073,0.0,0.0,0.0,0.0
28075,1140.0,188.0,1.0,0.0
28077,0.0,0.0,0.0,0.0
28079,0.0,0.0,0.0,0.0
28081,0.0,0.0,0.0,0.0
